Dataset 1,Dataset 2,Lag months,Pearson,Spearman,Overlapping observations,Aligned start,Aligned end
Consumer Credit,Federal Funds Rate,-11,0.0016818800904476975,0.08895426866750805,853,1954-08-01,2025-08-01
Consumer Credit,Federal Funds Rate,-10,0.04607662920337899,0.11217731415534782,854,1954-08-01,2025-09-01
Consumer Credit,Federal Funds Rate,-9,0.07867617596212832,0.16174414325093667,855,1954-08-01,2025-10-01
Consumer Credit,Federal Funds Rate,-8,0.07032713383879056,0.14487429565511822,856,1954-08-01,2025-11-01
Consumer Credit,Federal Funds Rate,-7,0.052248022295907956,0.16057549388065565,857,1954-08-01,2025-12-01
Consumer Credit,Federal Funds Rate,-6,0.0904825897676201,0.1713260969013545,858,1954-08-01,2026-01-01
Consumer Credit,Federal Funds Rate,-5,0.08151527717587946,0.18504203941370995,859,1954-08-01,2026-02-01
Consumer Credit,Federal Funds Rate,-4,0.11690674180610709,0.2160708144667241,860,1954-08-01,2026-03-01
Consumer Credit,Federal Funds Rate,-3,0.10949719072565278,0.2215469948178416,861,1954-08-01,2026-04-01
Consumer Credit,Federal Funds Rate,-2,0.10063963596432132,0.21335270450299193,862,1954-08-01,2026-05-01
Consumer Credit,Federal Funds Rate,-1,0.1492891867064067,0.2527883957116934,863,1954-08-01,2026-06-01
Consumer Credit,Federal Funds Rate,0,0.16419692580964423,0.25230473478137044,864,1954-08-01,2026-07-01
Consumer Credit,Federal Funds Rate,1,0.1583608032312926,0.22359107523126442,865,1954-08-01,2026-08-01
Consumer Credit,Federal Funds Rate,2,0.12361025066290388,0.21187594784513858,865,1954-08-01,2026-08-01
Consumer Credit,Federal Funds Rate,3,0.07684695313495121,0.19466174205392905,865,1954-08-01,2026-08-01
Consumer Credit,Federal Funds Rate,4,0.05747099279036603,0.17334446204579726,865,1954-08-01,2026-08-01
Consumer Credit,Federal Funds Rate,5,0.05534084485083377,0.15217820622353273,865,1954-08-01,2026-08-01
Consumer Credit,Federal Funds Rate,6,0.0025543638888058883,0.13939551838950148,865,1954-08-01,2026-08-01
Consumer Credit,Federal Funds Rate,7,0.01158454476649768,0.12463621176012363,865,1954-08-01,2026-08-01
Consumer Credit,Federal Funds Rate,8,0.03326419908048462,0.12264406191138336,865,1954-08-01,2026-08-01
Consumer Credit,Federal Funds Rate,9,0.026149200999252047,0.08893050556431716,865,1954-08-01,2026-08-01
Consumer Credit,Federal Funds Rate,10,0.04376160320453577,0.11725372871348425,865,1954-08-01,2026-08-01
Consumer Credit,Federal Funds Rate,11,0.03350121932010764,0.12560935193898054,865,1954-08-01,2026-08-01
Consumer Credit,Federal Funds Rate,12,-0.0057897072053916965,0.06443408201561111,865,1954-08-01,2026-08-01
Consumer Credit,Total Bank Reserves,-12,-0.10201677810193713,0.012129707669315147,798,1959-02-01,2025-07-01
Consumer Credit,Total Bank Reserves,-11,-0.11500079232157767,-0.010368969449820884,799,1959-02-01,2025-08-01
Consumer Credit,Total Bank Reserves,-10,-0.0746347874302238,0.016998803508085157,800,1959-02-01,2025-09-01
Consumer Credit,Total Bank Reserves,-9,-0.10127330096895101,-0.0018994697215649991,801,1959-02-01,2025-10-01
Consumer Credit,Total Bank Reserves,-8,-0.11489193203932849,-0.01427821633128211,802,1959-02-01,2025-11-01
Consumer Credit,Total Bank Reserves,-7,-0.09559275614160664,0.011925437469777957,803,1959-02-01,2025-12-01
Consumer Credit,Total Bank Reserves,-6,-0.10479632211446262,0.015551191243703693,804,1959-02-01,2026-01-01
Consumer Credit,Total Bank Reserves,-5,-0.12199880254393472,-0.03961971364487599,805,1959-02-01,2026-02-01
Consumer Credit,Total Bank Reserves,-4,-0.09923591892528254,-0.003412890987676072,806,1959-02-01,2026-03-01
Consumer Credit,Total Bank Reserves,-3,-0.08444239529062178,-0.020521043025850963,807,1959-02-01,2026-04-01
Consumer Credit,Total Bank Reserves,-2,-0.08893966838535794,-0.023080041110984717,808,1959-02-01,2026-05-01
Consumer Credit,Total Bank Reserves,-1,-0.09866558337635406,-0.004263925155792269,809,1959-02-01,2026-06-01
Consumer Credit,Total Bank Reserves,0,-0.08928416231726112,0.017702576723099505,810,1959-02-01,2026-07-01
Consumer Credit,Total Bank Reserves,1,-0.0877018273938879,0.0036053262661238697,810,1959-02-01,2026-07-01
Consumer Credit,Total Bank Reserves,2,-0.06315377356223623,-0.007985838664734058,810,1959-02-01,2026-07-01
Consumer Credit,Total Bank Reserves,3,-0.04516433137202284,0.018300984241950823,810,1959-02-01,2026-07-01
Consumer Credit,Total Bank Reserves,4,-0.05289213145537543,-0.004535387038913651,810,1959-02-01,2026-07-01
Consumer Credit,Total Bank Reserves,5,-0.038438285117288085,0.009403082192824134,810,1959-02-01,2026-07-01
Consumer Credit,Total Bank Reserves,6,-0.034981275367620364,-0.014983785550799912,810,1959-02-01,2026-07-01
Consumer Credit,Total Bank Reserves,7,-0.02659758065872226,-0.004625882062755035,810,1959-02-01,2026-07-01
Consumer Credit,Total Bank Reserves,8,-0.021099655729264033,0.0003677722285196976,810,1959-02-01,2026-07-01
Consumer Credit,Total Bank Reserves,9,-0.011649023455682358,-0.0004134883048183577,810,1959-02-01,2026-07-01
Consumer Credit,Total Bank Reserves,10,-0.015270267626377955,-0.004670423905431798,810,1959-02-01,2026-07-01
Consumer Credit,Total Bank Reserves,11,-0.023177837887635323,0.001795809673364902,810,1959-02-01,2026-07-01
Consumer Credit,Total Bank Reserves,12,-0.005029034473202986,0.021090410082890677,810,1959-02-01,2026-07-01
Consumer Credit,M2 Money Supply,-12,0.1360811290522117,0.23929469529347783,798,1959-02-01,2025-07-01
Consumer Credit,M2 Money Supply,-11,0.10860600024616,0.2644856838463827,799,1959-02-01,2025-08-01
Consumer Credit,M2 Money Supply,-10,0.1305897885538885,0.27275138089718526,800,1959-02-01,2025-09-01
Consumer Credit,M2 Money Supply,-9,0.12751827545270902,0.24994705564008432,801,1959-02-01,2025-10-01
Consumer Credit,M2 Money Supply,-8,0.11897301121228764,0.2481811051134687,802,1959-02-01,2025-11-01
Consumer Credit,M2 Money Supply,-7,0.15035825305171283,0.29401735604262563,803,1959-02-01,2025-12-01
Consumer Credit,M2 Money Supply,-6,0.11116080254668786,0.25944749843278847,804,1959-02-01,2026-01-01
Consumer Credit,M2 Money Supply,-5,0.12816539700274457,0.2544129045048763,805,1959-02-01,2026-02-01
Consumer Credit,M2 Money Supply,-4,0.1204758773271299,0.24979425791585996,806,1959-02-01,2026-03-01
Consumer Credit,M2 Money Supply,-3,0.08634795423631908,0.20423042379295422,807,1959-02-01,2026-04-01
Consumer Credit,M2 Money Supply,-2,0.1061761071846626,0.21053607897557072,808,1959-02-01,2026-05-01
Consumer Credit,M2 Money Supply,-1,0.031183492160805827,0.1818994631235343,809,1959-02-01,2026-06-01
Consumer Credit,M2 Money Supply,0,-0.03386952363735422,0.1575033880529626,810,1959-02-01,2026-07-01
Consumer Credit,M2 Money Supply,1,-0.02385968932569454,0.14553328839619728,810,1959-02-01,2026-07-01
Consumer Credit,M2 Money Supply,2,0.013540274687841657,0.11993675593072904,810,1959-02-01,2026-07-01
Consumer Credit,M2 Money Supply,3,0.01283696395881378,0.11411122358347356,810,1959-02-01,2026-07-01
Consumer Credit,M2 Money Supply,4,0.029560366233208915,0.1351718664813732,810,1959-02-01,2026-07-01
Consumer Credit,M2 Money Supply,5,0.034043502521020536,0.10876096955761458,810,1959-02-01,2026-07-01
Consumer Credit,M2 Money Supply,6,0.02755334437371463,0.10223863631148392,810,1959-02-01,2026-07-01
Consumer Credit,M2 Money Supply,7,0.07738417523339747,0.1352236766392678,810,1959-02-01,2026-07-01
Consumer Credit,M2 Money Supply,8,0.05907603145799002,0.09370979692207583,810,1959-02-01,2026-07-01
Consumer Credit,M2 Money Supply,9,0.02297076157500003,0.07864842934808015,810,1959-02-01,2026-07-01
Consumer Credit,M2 Money Supply,10,0.00032404804623165664,0.06028919675959696,810,1959-02-01,2026-07-01
Consumer Credit,M2 Money Supply,11,0.0018901626708064583,0.07355499067668363,810,1959-02-01,2026-07-01
Consumer Credit,M2 Money Supply,12,0.012428295026063463,0.06794789871621056,810,1959-02-01,2026-07-01
Consumer Credit,Total Capacity Utilization,-12,0.15184933189350042,0.11073373901722323,702,1967-02-01,2025-07-01
Consumer Credit,Total Capacity Utilization,-11,0.21359543166067954,0.16792317521654748,703,1967-02-01,2025-08-01
Consumer Credit,Total Capacity Utilization,-10,0.15591990467957823,0.172251155849245,704,1967-02-01,2025-09-01
Consumer Credit,Total Capacity Utilization,-9,0.17099301387182864,0.1658581621874976,705,1967-02-01,2025-10-01
Consumer Credit,Total Capacity Utilization,-8,0.1475735601077569,0.14186619368023434,706,1967-02-01,2025-11-01
Consumer Credit,Total Capacity Utilization,-7,0.18328013668190862,0.17387916957798386,707,1967-02-01,2025-12-01
Consumer Credit,Total Capacity Utilization,-6,0.1643088515481115,0.13643495198851951,708,1967-02-01,2026-01-01
Consumer Credit,Total Capacity Utilization,-5,0.14949317429627001,0.14381307695113354,709,1967-02-01,2026-02-01
Consumer Credit,Total Capacity Utilization,-4,0.11149681002184558,0.1400479370998091,710,1967-02-01,2026-03-01
Consumer Credit,Total Capacity Utilization,-3,0.18196308804936095,0.14350494833698071,711,1967-02-01,2026-04-01
Consumer Credit,Total Capacity Utilization,-2,0.14524116470863618,0.12976242099838026,712,1967-02-01,2026-05-01
Consumer Credit,Total Capacity Utilization,-1,0.1962479845687194,0.11659302314167384,713,1967-02-01,2026-06-01
Consumer Credit,Total Capacity Utilization,0,0.20834217316510092,0.13092484043675537,714,1967-02-01,2026-07-01
Consumer Credit,Total Capacity Utilization,1,0.09639896291846152,0.07192244039455663,714,1967-02-01,2026-07-01
Consumer Credit,Total Capacity Utilization,2,0.005350527577623906,0.012403520281675325,714,1967-02-01,2026-07-01
Consumer Credit,Total Capacity Utilization,3,0.027093213365972788,0.005411386354045803,714,1967-02-01,2026-07-01
Consumer Credit,Total Capacity Utilization,4,-0.019562365584637278,-0.016341435673594314,714,1967-02-01,2026-07-01
Consumer Credit,Total Capacity Utilization,5,0.0074756601121402115,-0.02925054726236954,714,1967-02-01,2026-07-01
Consumer Credit,Total Capacity Utilization,6,-0.07132337247842212,-0.10114976197383724,714,1967-02-01,2026-07-01
Consumer Credit,Total Capacity Utilization,7,-0.06968037206656255,-0.08591923594261028,714,1967-02-01,2026-07-01
Consumer Credit,Total Capacity Utilization,8,-0.05254370715869579,-0.10589317504483631,714,1967-02-01,2026-07-01
Consumer Credit,Total Capacity Utilization,9,-0.06014425838850181,-0.0922856280989559,714,1967-02-01,2026-07-01
Consumer Credit,Total Capacity Utilization,10,-0.05260940839638079,-0.10218140099166613,714,1967-02-01,2026-07-01
Consumer Credit,Total Capacity Utilization,11,-0.06874364357698948,-0.12053705889334358,714,1967-02-01,2026-07-01
Consumer Credit,Total Capacity Utilization,12,-0.06957728275200134,-0.11327783785209447,714,1967-02-01,2026-07-01
Federal Funds Rate,Total Bank Reserves,-12,0.011393862317719942,0.011873469573708868,799,1959-02-01,2025-08-01
Federal Funds Rate,Total Bank Reserves,-11,0.011240568964998225,0.025594279593101742,800,1959-02-01,2025-09-01
Federal Funds Rate,Total Bank Reserves,-10,-0.005904636995941963,-0.02421107720711179,801,1959-02-01,2025-10-01
Federal Funds Rate,Total Bank Reserves,-9,0.0030639835996173538,0.01512137778476456,802,1959-02-01,2025-11-01
Federal Funds Rate,Total Bank Reserves,-8,0.008886828699844494,0.060415704097611364,803,1959-02-01,2025-12-01
Federal Funds Rate,Total Bank Reserves,-7,-0.0040903844114724116,-0.010784918776317095,804,1959-02-01,2026-01-01
Federal Funds Rate,Total Bank Reserves,-6,-0.003088674442414951,-0.03517064569757488,805,1959-02-01,2026-02-01
Federal Funds Rate,Total Bank Reserves,-5,-0.005535879852693314,0.013614877467727486,806,1959-02-01,2026-03-01
Federal Funds Rate,Total Bank Reserves,-4,-0.01399667406187449,-0.042386799613260646,807,1959-02-01,2026-04-01
Federal Funds Rate,Total Bank Reserves,-3,-0.009258780051150025,-0.024049072361148227,808,1959-02-01,2026-05-01
Federal Funds Rate,Total Bank Reserves,-2,-0.03522812430069156,0.013339075230748234,809,1959-02-01,2026-06-01
Federal Funds Rate,Total Bank Reserves,-1,-0.08510825272516204,-0.08209446298165286,810,1959-02-01,2026-07-01
Federal Funds Rate,Total Bank Reserves,0,-0.0731511530111773,-0.07698929396918239,810,1959-02-01,2026-07-01
Federal Funds Rate,Total Bank Reserves,1,-0.039580539318949226,-0.05351186279766252,810,1959-02-01,2026-07-01
Federal Funds Rate,Total Bank Reserves,2,-0.018802781298487524,-0.08289526880519152,810,1959-02-01,2026-07-01
Federal Funds Rate,Total Bank Reserves,3,0.005605144983480178,-0.045467075987913046,810,1959-02-01,2026-07-01
Federal Funds Rate,Total Bank Reserves,4,-0.016878352509183032,-0.037538544666699245,810,1959-02-01,2026-07-01
Federal Funds Rate,Total Bank Reserves,5,-0.04122550688930548,-0.05723951097223699,810,1959-02-01,2026-07-01
Federal Funds Rate,Total Bank Reserves,6,-0.028354785142374713,-0.05992025424525797,810,1959-02-01,2026-07-01
Federal Funds Rate,Total Bank Reserves,7,-0.05543619111387508,0.00625373260043403,810,1959-02-01,2026-07-01
Federal Funds Rate,Total Bank Reserves,8,-0.07949856791267147,-0.029644609902767644,810,1959-02-01,2026-07-01
Federal Funds Rate,Total Bank Reserves,9,-0.05004138724533951,-0.03720602529053577,810,1959-02-01,2026-07-01
Federal Funds Rate,Total Bank Reserves,10,-0.049961023996406784,-0.02648877063305018,810,1959-02-01,2026-07-01
Federal Funds Rate,Total Bank Reserves,11,-0.049476050500813,-0.05962620485071394,810,1959-02-01,2026-07-01
Federal Funds Rate,Total Bank Reserves,12,-0.023598655187290252,-0.05162939307758625,810,1959-02-01,2026-07-01
Federal Funds Rate,M2 Money Supply,-12,0.04530807115829081,0.12836095806675626,799,1959-02-01,2025-08-01
Federal Funds Rate,M2 Money Supply,-11,0.06364889624906271,0.12588808929039672,800,1959-02-01,2025-09-01
Federal Funds Rate,M2 Money Supply,-10,0.04525750727932617,0.11499641328063355,801,1959-02-01,2025-10-01
Federal Funds Rate,M2 Money Supply,-9,0.02477142584722815,0.09717370801522017,802,1959-02-01,2025-11-01
Federal Funds Rate,M2 Money Supply,-8,-0.009216474387890587,0.05714712669595087,803,1959-02-01,2025-12-01
Federal Funds Rate,M2 Money Supply,-7,0.0012402893479608959,0.03642625485169599,804,1959-02-01,2026-01-01
Federal Funds Rate,M2 Money Supply,-6,0.04508890245405098,0.09090705496549882,805,1959-02-01,2026-02-01
Federal Funds Rate,M2 Money Supply,-5,0.026276075586002142,0.06864389126359027,806,1959-02-01,2026-03-01
Federal Funds Rate,M2 Money Supply,-4,0.022820783181493484,0.064870517033415,807,1959-02-01,2026-04-01
Federal Funds Rate,M2 Money Supply,-3,0.03032701215191539,0.0743555818945228,808,1959-02-01,2026-05-01
Federal Funds Rate,M2 Money Supply,-2,0.04035449425042729,0.00458955703065098,809,1959-02-01,2026-06-01
Federal Funds Rate,M2 Money Supply,-1,-0.0023414110473100823,-0.09264088300134746,810,1959-02-01,2026-07-01
Federal Funds Rate,M2 Money Supply,0,-0.13346715602964823,-0.1673890399846995,810,1959-02-01,2026-07-01
Federal Funds Rate,M2 Money Supply,1,-0.22111394145415045,-0.23346755827274232,810,1959-02-01,2026-07-01
Federal Funds Rate,M2 Money Supply,2,-0.19090435508720227,-0.22806481916575902,810,1959-02-01,2026-07-01
Federal Funds Rate,M2 Money Supply,3,-0.10047360403534941,-0.15993592777013269,810,1959-02-01,2026-07-01
Federal Funds Rate,M2 Money Supply,4,-0.06338490004222529,-0.10535420088974207,810,1959-02-01,2026-07-01
Federal Funds Rate,M2 Money Supply,5,-0.0978119749349593,-0.11489354053066098,810,1959-02-01,2026-07-01
Federal Funds Rate,M2 Money Supply,6,-0.1058030594827591,-0.0876907077266406,810,1959-02-01,2026-07-01
Federal Funds Rate,M2 Money Supply,7,-0.07332106982337211,-0.0783058171766626,810,1959-02-01,2026-07-01
Federal Funds Rate,M2 Money Supply,8,-0.0768475907480809,-0.08736388117915385,810,1959-02-01,2026-07-01
Federal Funds Rate,M2 Money Supply,9,-0.07492228950038558,-0.04688551352667149,810,1959-02-01,2026-07-01
Federal Funds Rate,M2 Money Supply,10,-0.06395762425399704,-0.04298762557268289,810,1959-02-01,2026-07-01
Federal Funds Rate,M2 Money Supply,11,-0.021447758250137332,-0.02062041015114275,810,1959-02-01,2026-07-01
Federal Funds Rate,M2 Money Supply,12,0.030008587830525124,-0.014351328562400543,810,1959-02-01,2026-07-01
Federal Funds Rate,Total Capacity Utilization,-12,-0.028855848975186976,0.04655562611244291,703,1967-02-01,2025-08-01
Federal Funds Rate,Total Capacity Utilization,-11,0.0383027000241162,0.11996394000597944,704,1967-02-01,2025-09-01
Federal Funds Rate,Total Capacity Utilization,-10,0.08466913021257358,0.1214683463491666,705,1967-02-01,2025-10-01
